file_path,qualified_name,kind,start_line,end_line,line_range,intended_function,suggestion,notes,executed_lines,total_lines,coverage_ratio,is_async,is_dunder,decorators,code_snippet
src/backends/llm/api_factory.py,ApiRouterFamily,class,22,35,22-35,general purpose,investigate,class-not-instantiated-or-not-executed,0,14,0.00%,False,False,dataclass,"class ApiRouterFamily:
    name: str
    routers: list[APIRouter]
    overrides: list[DependencyOverrideSpec] = field(default_factory=list)

    def apply(self, app: FastAPI, providers: Mapping[str, DependencyProvider]) -> None:
        """"""Apply routers and dependency overrides to the FastAPI app.""""""
        for spec in self.overrides:
            provider = providers.get(spec.provider_key)
            if provider is None:
                raise KeyError(f""Missing dependency provider for '{spec.provider_key}'"")
            app.dependency_overrides[spec.dependency] = provider
        for router in self.routers:
            app.include_router(router)"
src/backends/llm/api_factory.py,ApiRouterFamily.apply,method,27,35,27-35,general purpose,consider_delete,function-or-method-not-executed,0,9,0.00%,False,False,,"def apply(self, app: FastAPI, providers: Mapping[str, DependencyProvider]) -> None:
        """"""Apply routers and dependency overrides to the FastAPI app.""""""
        for spec in self.overrides:
            provider = providers.get(spec.provider_key)
            if provider is None:
                raise KeyError(f""Missing dependency provider for '{spec.provider_key}'"")
            app.dependency_overrides[spec.dependency] = provider
        for router in self.routers:
            app.include_router(router)"
src/backends/llm/api_factory.py,register_api_router_family,function,38,44,38-44,general purpose,consider_delete,function-or-method-not-executed,0,7,0.00%,False,False,,"def register_api_router_family(name: str, factory: ApiRouterFactory) -> None:
    normalized = (name or """").strip().lower()
    if not normalized:
        raise ValueError(""Router family name must be non-empty"")
    if not callable(factory):
        raise TypeError(""Router family factory must be callable"")
    _registry[normalized] = factory"
src/backends/llm/api_factory.py,api_router_family,function,47,65,47-65,general purpose,consider_delete,function-or-method-not-executed,0,19,0.00%,False,False,,"def api_router_family(name: str) -> Callable[[ApiRouterFactory], ApiRouterFactory]:
    """"""
    Decorator to register an API router family.
    
    Args:
        name: Router family name (e.g., 'openai', 'ollama')
        
    Returns:
        Decorator function
        
    Example:
        @api_router_family('openai')
        def build_openai_family(config):
            # ... implementation ...
    """"""
    def decorator(factory: ApiRouterFactory) -> ApiRouterFactory:
        register_api_router_family(name, factory)
        return factory
    return decorator"
src/backends/llm/api_factory.py,decorator,function,62,64,62-64,general purpose,consider_delete,function-or-method-not-executed,0,3,0.00%,False,False,,"def decorator(factory: ApiRouterFactory) -> ApiRouterFactory:
        register_api_router_family(name, factory)
        return factory"
src/backends/llm/api_factory.py,get_api_router_family,function,68,74,68-74,data retrieval,consider_delete,function-or-method-not-executed,0,7,0.00%,False,False,,"def get_api_router_family(config: object) -> ApiRouterFamily:
    mode = (getattr(config, ""API_MODE"", """") or ""openai"").strip().lower()
    if mode not in _registry:
        available = "", "".join(sorted(_registry.keys())) or ""<none>""
        raise KeyError(f""Unknown API_MODE '{mode}'. Available: {available}"")
    family = _registry[mode](config)
    return family"
src/backends/llm/api_factory.py,_build_openai_family,function,78,96,78-96,general purpose,consider_delete,function-or-method-not-executed,0,19,0.00%,False,False,api_router_family,"def _build_openai_family(config: object) -> ApiRouterFamily:
    _ = config
    from src.api.compatibility.openai import (
        chat_router,
        models_router,
        responses_router,
        embeddings_router,
    )
    from src.api.compatibility.openai.chat import get_rag_orchestrator as openai_chat_get_rag
    from src.api.compatibility.openai.responses import get_rag_orchestrator as openai_responses_get_rag
    from src.api.compatibility.openai.embeddings import get_embedding_service as openai_get_embedding

    overrides = [
        DependencyOverrideSpec(openai_chat_get_rag, ""rag""),
        DependencyOverrideSpec(openai_responses_get_rag, ""rag""),
        DependencyOverrideSpec(openai_get_embedding, ""embedding""),
    ]
    routers = [models_router, chat_router, responses_router, embeddings_router]
    return ApiRouterFamily(name=""openai"", routers=routers, overrides=overrides)"
src/backends/llm/api_factory.py,_build_ollama_family,function,100,119,100-119,general purpose,consider_delete,function-or-method-not-executed,0,20,0.00%,False,False,api_router_family,"def _build_ollama_family(config: object) -> ApiRouterFamily:
    _ = config
    from src.api.compatibility.ollama import ollama_router
    from src.api.compatibility.ollama.router import get_rag_orchestrator as ollama_get_rag
    from src.api.compatibility.ollama.router import get_embedding_service as ollama_get_embedding
    from src.api.compatibility.ollama.router import get_chat_memory_manager as ollama_get_chat_memory
    from src.api.compatibility.ollama.router import get_snapshot_scheduler as ollama_get_scheduler

    overrides = [
        DependencyOverrideSpec(ollama_get_rag, ""rag""),
        DependencyOverrideSpec(ollama_get_embedding, ""embedding""),
        DependencyOverrideSpec(ollama_get_chat_memory, ""chat_memory""),
        DependencyOverrideSpec(ollama_get_scheduler, ""snapshot_scheduler""),
    ]

    compat_router = APIRouter(prefix=""/ollama"")
    compat_router.include_router(ollama_router)

    routers = [ollama_router, compat_router]
    return ApiRouterFamily(name=""ollam... [truncated]"
src/backends/llm/app_registry.py,AppRegistry,class,16,68,16-68,general purpose,investigate,class-not-instantiated-or-not-executed,0,53,0.00%,False,False,dataclass,"class AppRegistry:
    """"""
    Django-like app registry with optional Python entry-point discovery.

    - Config.INSTALLED_APPS defines explicit app config class paths.
    - Optionally, entry points in DEFAULT_APP_ENTRYPOINT_GROUP are loaded too.

    This keeps extension logic in the framework while letting users add apps
    declaratively (similar to Django INSTALLED_APPS).
    """"""

    apps: dict[str, AppConfig]
    populated: bool = False

    def populate(self, config) -> None:
        if self.populated:
            return

        installed = getattr(config, ""INSTALLED_APPS"", None) or []
        if not isinstance(installed, (list, tuple)):
            raise TypeError(""Config.INSTALLED_APPS must be a list/tuple of dotted paths"")

        # 1) Explicit apps from settings (stable order).
        for spec in installed:
            if not isinstance(spec, str) or not spec.strip():
                raise TypeError(""Each entry in INSTALLED_APPS must be a non-empty string"")
            ... [truncated]"
src/backends/llm/app_registry.py,AppRegistry.populate,method,30,62,30-62,general purpose,consider_delete,function-or-method-not-executed,0,33,0.00%,False,False,,"def populate(self, config) -> None:
        if self.populated:
            return

        installed = getattr(config, ""INSTALLED_APPS"", None) or []
        if not isinstance(installed, (list, tuple)):
            raise TypeError(""Config.INSTALLED_APPS must be a list/tuple of dotted paths"")

        # 1) Explicit apps from settings (stable order).
        for spec in installed:
            if not isinstance(spec, str) or not spec.strip():
                raise TypeError(""Each entry in INSTALLED_APPS must be a non-empty string"")
            app_config = _load_app_config(spec.strip())
            self._add_app(app_config)

        # 2) Optional autoload from Python entry points (opt-in).
        if bool(getattr(config, ""AUTOLOAD_APP_ENTRYPOINTS"", False)):
            for spec in _iter_entrypoint_app_specs(group=getattr(
                config, ""APP_ENTRYPOINT_GROUP"", DEFAULT_APP_ENTRYPOINT_GROUP
                )
            ):
                app_config = _load_app_config(spec)
        ... [truncated]"
src/backends/llm/app_registry.py,AppRegistry._add_app,method,64,68,64-68,general purpose,consider_delete,function-or-method-not-executed,0,5,0.00%,False,False,,"def _add_app(self, app: AppConfig) -> None:
        if app.label in self.apps:
            # Deterministic: ignore duplicates.
            return
        self.apps[app.label] = app"
src/backends/llm/app_registry.py,get_app_registry,function,74,78,74-78,data retrieval,consider_delete,function-or-method-not-executed,0,5,0.00%,False,False,,"def get_app_registry() -> AppRegistry:
    global _global_registry
    if _global_registry is None:
        _global_registry = AppRegistry(apps={})
    return _global_registry"
src/backends/llm/app_registry.py,ensure_apps_loaded,function,81,85,81-85,general purpose,consider_delete,function-or-method-not-executed,0,5,0.00%,False,False,,"def ensure_apps_loaded(config) -> AppRegistry:
    ensure_builtin_providers_loaded()
    registry = get_app_registry()
    registry.populate(config)
    return registry"
src/backends/llm/app_registry.py,reset_app_registry,function,88,90,88-90,data modification,consider_delete,function-or-method-not-executed,0,3,0.00%,False,False,,"def reset_app_registry() -> None:  # pragma: no cover
    global _global_registry
    _global_registry = None"
src/backends/llm/app_registry.py,_load_app_config,function,93,113,93-113,general purpose,consider_delete,function-or-method-not-executed,0,21,0.00%,False,False,,"def _load_app_config(dotted_path: str) -> AppConfig:
    """"""
    Load an AppConfig instance from a dotted class path.

    Example:
        ""src.backends.llm.lmstudio.apps.LMStudioProviderAppConfig""
    """"""

    module_path, _, attr = dotted_path.rpartition(""."")
    if not module_path:
        raise ImportError(f""Invalid app spec '{dotted_path}'; expected 'package.module.ClassName'"")

    module = import_module(module_path)
    obj = getattr(module, attr, None)
    if obj is None:
        raise ImportError(f""Module '{module_path}' does not define '{attr}'"")
    if not isinstance(obj, type) or not issubclass(obj, AppConfig):
        raise TypeError(f""'{dotted_path}' must be a subclass of src.workflows.query.apps.AppConfig"")

    instance: AppConfig = obj()  # type: ignore[call-arg]
    return instance"
